date,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,AQI,AQI_Explained
2016-05-14,23.0,17.0,0.0,13.4,6.0,50.0,17.0,20.0,21.0,20.0,27.0,40.0,84.0,0.0,1018.0,23.0,10.0,133.0,19.0,243.0,Very unhealthy
2016-05-15,24.0,14.0,0.0,9.8,4.0,58.0,17.0,19.0,19.0,19.0,27.0,71.0,87.0,5.6,1013.0,24.0,10.0,267.0,19.0,213.0,Very unhealthy
2016-05-16,23.0,12.0,0.0,13.9,5.0,65.0,11.0,19.0,19.0,19.0,16.0,11.0,62.0,0.0,1017.0,23.0,9.0,172.0,12.0,287.0,Very unhealthy
2016-05-17,24.0,12.0,0.0,11.0,5.0,72.0,9.0,20.0,21.0,20.0,16.0,36.0,48.0,0.0,1017.0,24.0,10.0,150.0,11.0,187.0,Unhealthy
2016-05-18,24.0,14.0,0.0,13.9,6.0,80.0,10.0,20.0,21.0,20.0,21.0,24.0,55.0,0.0,1016.0,24.0,10.0,120.0,14.0,230.0,Very unhealthy
2016-05-19,24.0,18.0,0.0,12.2,5.0,87.0,16.0,23.0,23.0,22.0,17.0,63.0,73.0,1.2,1011.0,24.0,10.0,159.0,13.0,303.0,Hazardous
2016-05-20,25.0,18.0,0.0,12.2,5.0,94.0,17.0,23.0,23.0,22.0,21.0,62.0,75.0,1.1,1010.0,25.0,9.0,139.0,14.0,187.0,Unhealthy
2016-05-21,25.0,17.0,0.0,12.2,5.0,100.0,16.0,23.0,23.0,22.0,20.0,57.0,73.0,0.0,1011.0,25.0,9.0,132.0,15.0,150.0,Unhealthy for sensitive groups
2016-05-22,24.0,18.0,0.0,8.7,5.0,100.0,18.0,23.0,23.0,21.0,16.0,81.0,83.0,0.1,1012.0,24.0,10.0,262.0,12.0,303.0,Hazardous
2016-05-23,27.0,16.0,0.0,11.0,5.0,84.0,19.0,24.0,24.0,23.0,6.0,64.0,82.0,0.5,1011.0,27.0,7.0,268.0,5.0,326.0,Hazardous
2016-05-24,23.0,19.0,0.0,9.9,5.0,77.0,19.0,21.0,22.0,21.0,11.0,82.0,88.0,1.5,1010.0,23.0,9.0,213.0,8.0,336.0,Hazardous
2016-05-25,28.0,18.0,0.0,14.0,6.0,70.0,20.0,25.0,25.0,23.0,18.0,47.0,84.0,0.0,1009.0,28.0,8.0,139.0,13.0,326.0,Hazardous
2016-05-26,27.0,21.0,0.0,8.7,6.0,62.0,22.0,27.0,27.0,25.0,13.0,87.0,86.0,0.0,1009.0,27.0,9.0,225.0,10.0,330.0,Hazardous
2016-05-27,24.0,21.0,0.0,8.7,5.0,55.0,20.0,25.0,25.0,23.0,16.0,99.0,84.0,0.0,1010.0,24.0,10.0,107.0,13.0,223.0,Very unhealthy
2016-05-28,22.0,20.0,0.0,8.7,5.0,48.0,20.0,21.0,23.0,21.0,9.0,99.0,92.0,0.0,1008.0,22.0,7.0,48.0,7.0,200.0,Unhealthy
2016-05-29,22.0,19.0,0.0,8.8,5.0,40.0,19.0,21.0,22.0,21.0,13.0,97.0,93.0,5.7,1007.0,22.0,7.0,242.0,10.0,287.0,Very unhealthy
2016-05-30,24.0,19.0,0.0,9.9,5.0,33.0,19.0,22.0,22.0,22.0,10.0,76.0,86.0,0.3,1010.0,24.0,8.0,109.0,7.0,315.0,Hazardous
2016-05-31,30.0,19.0,0.0,11.1,6.0,29.0,21.0,27.0,27.0,25.0,13.0,66.0,81.0,0.1,1007.0,30.0,8.0,130.0,10.0,321.0,Hazardous
2016-06-01,25.0,19.0,0.0,12.2,5.0,12.0,18.0,24.0,24.0,23.0,18.0,63.0,76.0,1.3,1009.0,25.0,9.0,142.0,13.0,143.0,Unhealthy for sensitive groups
2016-06-02,23.0,17.0,0.0,14.0,6.0,4.0,17.0,21.0,22.0,21.0,15.0,28.0,80.0,0.2,1010.0,23.0,8.0,118.0,11.0,270.0,Very unhealthy
2016-06-03,20.0,18.0,0.0,8.8,4.0,0.0,18.0,19.0,19.0,19.0,25.0,100.0,92.0,20.7,1007.0,20.0,6.0,116.0,16.0,150.0,Unhealthy for sensitive groups
2016-06-04,23.0,18.0,0.0,9.9,5.0,0.0,18.0,20.0,21.0,20.0,27.0,81.0,88.0,0.0,1006.0,23.0,10.0,287.0,18.0,243.0,Very unhealthy
2016-06-05,24.0,17.0,0.0,11.1,5.0,0.0,18.0,22.0,22.0,21.0,15.0,59.0,85.0,0.2,1011.0,24.0,8.0,145.0,11.0,193.0,Unhealthy
2016-06-06,25.0,18.0,0.0,8.8,5.0,3.0,20.0,24.0,24.0,22.0,18.0,74.0,88.0,0.0,1010.0,25.0,9.0,117.0,13.0,253.0,Very unhealthy
2016-06-07,27.0,21.0,0.0,12.2,6.0,11.0,21.0,26.0,26.0,24.0,17.0,66.0,87.0,2.0,1009.0,27.0,10.0,112.0,13.0,267.0,Very unhealthy
2016-06-08,28.0,21.0,0.0,12.2,6.0,18.0,22.0,27.0,27.0,25.0,10.0,67.0,85.0,0.1,1008.0,28.0,7.0,81.0,8.0,220.0,Very unhealthy
2016-06-09,24.0,20.0,0.0,11.1,5.0,26.0,20.0,24.0,24.0,22.0,15.0,80.0,89.0,0.0,1010.0,24.0,7.0,83.0,11.0,193.0,Unhealthy
2016-06-10,27.0,20.0,0.0,14.1,7.0,33.0,21.0,27.0,27.0,25.0,23.0,46.0,81.0,0.0,1009.0,27.0,9.0,136.0,18.0,190.0,Unhealthy
2016-06-11,30.0,23.0,0.0,9.9,6.0,41.0,23.0,29.0,29.0,26.0,14.0,76.0,83.0,0.0,1007.0,30.0,10.0,154.0,11.0,277.0,Very unhealthy
2016-06-12,23.0,21.0,0.0,8.8,5.0,48.0,22.0,22.0,25.0,22.0,18.0,96.0,96.0,8.4,1005.0,23.0,6.0,53.0,12.0,143.0,Unhealthy for sensitive groups
2016-06-13,28.0,20.0,0.0,11.1,6.0,56.0,21.0,26.0,26.0,24.0,11.0,68.0,84.0,0.2,1005.0,28.0,7.0,108.0,8.0,187.0,Unhealthy
2016-06-14,30.0,20.0,0.0,14.1,7.0,63.0,22.0,30.0,30.0,26.0,20.0,10.0,82.0,0.0,1002.0,30.0,8.0,157.0,14.0,233.0,Very unhealthy
2016-06-15,32.0,23.0,0.0,11.1,7.0,71.0,24.0,35.0,35.0,30.0,16.0,53.0,73.0,5.2,1001.0,32.0,8.0,225.0,11.0,311.0,Hazardous
2016-06-16,27.0,22.0,0.0,13.4,5.0,79.0,21.0,29.0,29.0,26.0,17.0,54.0,75.0,1.5,1007.0,27.0,10.0,146.0,13.0,335.0,Hazardous
2016-06-17,28.0,22.0,0.0,14.5,7.0,86.0,22.0,29.0,29.0,26.0,21.0,12.0,78.0,0.0,1008.0,28.0,10.0,153.0,15.0,316.0,Hazardous
2016-06-18,30.0,22.0,0.0,14.5,7.0,94.0,23.0,30.0,30.0,27.0,18.0,25.0,81.0,0.2,1008.0,30.0,8.0,179.0,12.0,167.0,Unhealthy
2016-06-19,31.0,24.0,0.0,13.4,6.0,100.0,24.0,31.0,31.0,27.0,21.0,53.0,82.0,1.6,1008.0,31.0,9.0,203.0,14.0,137.0,Unhealthy for sensitive groups
2016-06-20,26.0,24.0,0.0,11.2,6.0,100.0,24.0,29.0,29.0,25.0,14.0,76.0,94.0,33.3,1006.0,26.0,6.0,229.0,9.0,150.0,Unhealthy for sensitive groups
2016-06-21,33.0,24.0,0.0,13.4,6.0,84.0,25.0,34.0,34.0,28.0,17.0,43.0,86.0,1.5,1005.0,33.0,8.0,156.0,10.0,267.0,Very unhealthy
2016-06-22,32.0,25.0,0.0,12.3,6.0,76.0,25.0,33.0,33.0,28.0,15.0,56.0,85.0,7.8,1005.0,32.0,10.0,250.0,9.0,230.0,Very unhealthy
2016-06-23,34.0,25.0,0.0,14.5,7.0,69.0,26.0,38.0,38.0,30.0,16.0,18.0,80.0,2.5,1004.0,34.0,10.0,161.0,10.0,302.0,Hazardous
2016-06-24,32.0,23.0,0.0,11.2,6.0,61.0,24.0,32.0,32.0,28.0,22.0,61.0,82.0,1.1,1005.0,32.0,10.0,140.0,15.0,277.0,Very unhealthy
2016-06-25,21.0,19.0,0.0,9.1,5.0,54.0,20.0,21.0,23.0,21.0,7.0,93.0,94.0,1.0,1011.0,21.0,6.0,242.0,5.0,243.0,Very unhealthy
2016-06-26,24.0,18.0,0.0,10.1,5.0,46.0,19.0,21.0,22.0,21.0,16.0,81.0,88.0,1.0,1012.0,24.0,7.0,120.0,11.0,210.0,Very unhealthy
2016-06-27,25.0,21.0,0.0,9.1,5.0,38.0,22.0,26.0,26.0,23.0,13.0,97.0,94.0,0.5,1008.0,25.0,7.0,203.0,9.0,200.0,Unhealthy
2016-06-28,27.0,22.0,0.0,9.1,5.0,31.0,23.0,27.0,27.0,24.0,8.0,90.0,94.0,7.7,1008.0,27.0,7.0,101.0,5.0,302.0,Hazardous
2016-06-29,27.0,23.0,0.0,12.3,6.0,23.0,24.0,28.0,28.0,25.0,19.0,66.0,94.0,3.1,1010.0,27.0,7.0,180.0,13.0,150.0,Unhealthy for sensitive groups
2016-06-30,31.0,23.0,0.0,14.5,7.0,16.0,25.0,33.0,33.0,28.0,17.0,11.0,84.0,0.1,1009.0,31.0,8.0,180.0,12.0,170.0,Unhealthy
2016-07-01,31.0,25.0,0.0,13.4,6.0,15.0,25.0,33.0,33.0,28.0,19.0,59.0,86.0,0.0,1005.0,31.0,9.0,215.0,12.0,170.0,Unhealthy
2016-07-02,28.0,23.0,0.0,11.2,6.0,8.0,24.0,30.0,30.0,26.0,14.0,77.0,92.0,0.0,1006.0,28.0,7.0,195.0,9.0,162.0,Unhealthy
2016-07-03,27.0,24.0,0.0,9.0,6.0,1.0,25.0,31.0,31.0,26.0,14.0,88.0,95.0,0.1,1006.0,27.0,5.0,163.0,9.0,243.0,Very unhealthy
2016-07-04,32.0,25.0,0.0,13.4,6.0,0.0,25.0,34.0,34.0,28.0,27.0,46.0,86.0,0.0,1006.0,32.0,10.0,156.0,16.0,230.0,Very unhealthy
2016-07-05,33.0,25.0,0.0,14.5,7.0,0.0,26.0,36.0,36.0,29.0,20.0,17.0,83.0,4.6,1009.0,33.0,10.0,170.0,13.0,133.0,Unhealthy for sensitive groups
2016-07-06,31.0,25.0,0.0,14.5,6.0,6.0,26.0,34.0,34.0,28.0,17.0,32.0,88.0,0.0,1012.0,31.0,8.0,130.0,12.0,125.0,Unhealthy for sensitive groups
2016-07-07,31.0,24.0,0.0,14.4,6.0,14.0,25.0,33.0,33.0,28.0,17.0,42.0,86.0,0.0,1010.0,31.0,7.0,107.0,13.0,125.0,Unhealthy for sensitive groups
2016-07-08,29.0,24.0,0.0,10.1,6.0,21.0,24.0,31.0,31.0,27.0,20.0,80.0,88.0,0.1,1007.0,29.0,8.0,72.0,15.0,125.0,Unhealthy for sensitive groups
2016-07-09,29.0,25.0,0.0,10.1,6.0,28.0,25.0,31.0,31.0,27.0,21.0,83.0,88.0,0.4,1004.0,29.0,10.0,77.0,15.0,125.0,Unhealthy for sensitive groups
2016-07-10,31.0,25.0,0.0,10.1,6.0,35.0,25.0,32.0,32.0,27.0,18.0,88.0,92.0,6.0,1002.0,31.0,6.0,78.0,12.0,125.0,Unhealthy for sensitive groups
2016-07-11,28.0,25.0,0.0,10.1,6.0,43.0,25.0,32.0,32.0,27.0,20.0,83.0,91.0,0.0,1000.0,28.0,9.0,138.0,13.0,150.0,Unhealthy for sensitive groups
2016-07-12,32.0,25.0,0.0,11.1,7.0,50.0,26.0,36.0,36.0,29.0,15.0,49.0,85.0,3.3,1000.0,32.0,8.0,207.0,10.0,287.0,Very unhealthy
2016-07-13,32.0,26.0,0.0,14.0,7.0,57.0,27.0,38.0,38.0,30.0,10.0,37.0,84.0,1.0,1001.0,32.0,10.0,196.0,6.0,307.0,Hazardous
2016-07-14,32.0,26.0,0.0,12.2,6.0,65.0,26.0,35.0,35.0,28.0,11.0,75.0,90.0,0.5,1003.0,32.0,8.0,125.0,8.0,283.0,Very unhealthy
2016-07-15,33.0,25.0,0.0,13.6,8.0,72.0,27.0,39.0,39.0,30.0,16.0,34.0,86.0,0.0,1001.0,33.0,8.0,190.0,11.0,303.0,Hazardous
2016-07-16,26.0,23.0,0.0,8.5,5.0,79.0,23.0,28.0,28.0,25.0,12.0,76.0,90.0,0.5,1004.0,26.0,9.0,282.0,8.0,310.0,Hazardous
2016-07-17,30.0,21.0,0.0,12.1,6.0,86.0,24.0,31.0,31.0,27.0,14.0,51.0,89.0,0.2,1008.0,30.0,7.0,127.0,10.0,321.0,Hazardous
2016-07-18,31.0,25.0,0.0,12.1,6.0,94.0,25.0,35.0,35.0,29.0,20.0,53.0,81.0,0.1,1006.0,31.0,9.0,168.0,14.0,193.0,Unhealthy
2016-07-19,32.0,25.0,0.0,12.1,6.0,100.0,25.0,34.0,34.0,29.0,19.0,56.0,82.0,0.4,1006.0,32.0,9.0,152.0,13.0,197.0,Unhealthy
2016-07-20,33.0,25.0,0.0,12.1,7.0,100.0,25.0,35.0,35.0,29.0,16.0,47.0,79.0,0.5,1006.0,33.0,9.0,168.0,11.0,227.0,Very unhealthy
2016-07-21,33.0,25.0,0.0,12.1,7.0,85.0,25.0,36.0,36.0,30.0,17.0,57.0,78.0,0.5,1006.0,33.0,9.0,154.0,12.0,273.0,Very unhealthy
2016-07-22,31.0,26.0,0.0,12.1,6.0,77.0,25.0,35.0,35.0,29.0,20.0,50.0,82.0,4.3,1005.0,31.0,9.0,155.0,13.0,283.0,Very unhealthy
2016-07-23,32.0,26.0,0.0,10.9,7.0,70.0,26.0,37.0,37.0,30.0,20.0,59.0,81.0,2.0,1005.0,32.0,9.0,158.0,14.0,250.0,Very unhealthy
2016-07-24,32.0,27.0,0.0,12.1,7.0,63.0,26.0,37.0,37.0,30.0,18.0,57.0,80.0,2.0,1005.0,32.0,9.0,182.0,12.0,277.0,Very unhealthy
2016-07-25,33.0,26.0,0.0,12.1,7.0,55.0,25.0,37.0,37.0,30.0,17.0,53.0,78.0,1.3,1006.0,33.0,10.0,156.0,11.0,150.0,Unhealthy for sensitive groups
2016-07-26,33.0,26.0,0.0,12.1,7.0,48.0,26.0,37.0,37.0,30.0,15.0,47.0,78.0,1.7,1007.0,33.0,9.0,131.0,10.0,230.0,Very unhealthy
2016-07-27,32.0,26.0,0.0,12.1,7.0,41.0,25.0,36.0,36.0,30.0,17.0,53.0,79.0,3.2,1006.0,32.0,9.0,151.0,12.0,300.0,Very unhealthy
2016-07-28,37.0,28.0,0.0,13.4,8.0,34.0,26.0,43.0,43.0,33.0,13.0,23.0,70.0,0.7,1006.0,37.0,10.0,181.0,9.0,319.0,Hazardous
2016-07-29,36.0,28.0,0.0,13.4,8.0,26.0,28.0,44.0,44.0,33.0,14.0,6.0,76.0,0.0,1007.0,36.0,10.0,153.0,10.0,325.0,Hazardous
2016-07-30,33.0,27.0,0.0,13.4,8.0,19.0,27.0,39.0,39.0,30.0,21.0,7.0,82.0,0.0,1008.0,33.0,10.0,132.0,15.0,253.0,Very unhealthy
2016-07-31,33.0,26.0,0.0,13.3,7.0,15.0,26.0,35.0,35.0,29.0,21.0,32.0,81.0,0.1,1009.0,33.0,10.0,123.0,15.0,125.0,Unhealthy for sensitive groups
2016-08-01,33.0,26.0,0.0,13.4,8.0,5.0,26.0,36.0,36.0,29.0,20.0,33.0,82.0,0.1,1007.0,33.0,10.0,124.0,14.0,125.0,Unhealthy for sensitive groups
2016-08-02,34.0,26.0,0.0,13.4,7.0,0.0,26.0,38.0,38.0,30.0,19.0,24.0,80.0,1.4,1006.0,34.0,10.0,154.0,13.0,138.0,Unhealthy for sensitive groups
2016-08-03,29.0,25.0,0.0,8.3,6.0,0.0,26.0,32.0,32.0,27.0,10.0,92.0,91.0,0.0,1007.0,29.0,7.0,205.0,6.0,150.0,Unhealthy for sensitive groups
2016-08-04,32.0,24.0,0.0,13.3,7.0,2.0,25.0,33.0,33.0,28.0,9.0,37.0,81.0,0.0,1008.0,32.0,10.0,213.0,6.0,180.0,Unhealthy
2016-08-05,32.0,25.0,0.0,12.0,6.0,10.0,25.0,34.0,34.0,28.0,13.0,59.0,84.0,0.1,1007.0,32.0,10.0,195.0,10.0,133.0,Unhealthy for sensitive groups
2016-08-06,31.0,25.0,0.0,13.3,6.0,17.0,26.0,34.0,34.0,29.0,17.0,31.0,85.0,0.0,1005.0,31.0,8.0,110.0,13.0,125.0,Unhealthy for sensitive groups
2016-08-07,32.0,25.0,0.0,13.3,6.0,24.0,25.0,34.0,34.0,29.0,17.0,25.0,84.0,0.3,1005.0,32.0,8.0,110.0,13.0,125.0,Unhealthy for sensitive groups
2016-08-08,32.0,25.0,0.0,13.3,7.0,32.0,25.0,35.0,35.0,29.0,17.0,19.0,80.0,0.3,1005.0,32.0,10.0,90.0,12.0,112.0,Unhealthy for sensitive groups
2016-08-09,32.0,26.0,0.0,12.0,6.0,39.0,25.0,34.0,34.0,29.0,28.0,49.0,83.0,12.1,1005.0,32.0,9.0,77.0,19.0,125.0,Unhealthy for sensitive groups
2016-08-10,32.0,26.0,0.0,13.3,8.0,46.0,26.0,37.0,37.0,29.0,20.0,25.0,85.0,0.0,1007.0,32.0,9.0,110.0,14.0,138.0,Unhealthy for sensitive groups
2016-08-11,32.0,26.0,0.0,13.2,6.0,53.0,26.0,36.0,36.0,29.0,17.0,41.0,86.0,0.0,1008.0,32.0,6.0,99.0,12.0,125.0,Unhealthy for sensitive groups
2016-08-12,33.0,26.0,0.0,12.0,7.0,61.0,27.0,37.0,37.0,29.0,18.0,60.0,87.0,0.3,1006.0,33.0,6.0,109.0,13.0,138.0,Unhealthy for sensitive groups
2016-08-13,33.0,26.0,0.0,10.8,7.0,68.0,27.0,37.0,37.0,29.0,17.0,44.0,85.0,0.1,1005.0,33.0,8.0,126.0,12.0,125.0,Unhealthy for sensitive groups
2016-08-14,33.0,25.0,0.0,13.2,8.0,75.0,26.0,36.0,36.0,29.0,16.0,17.0,82.0,0.0,1005.0,33.0,9.0,125.0,12.0,138.0,Unhealthy for sensitive groups
2016-08-15,33.0,25.0,0.0,13.2,8.0,82.0,26.0,37.0,37.0,30.0,16.0,21.0,81.0,0.0,1003.0,33.0,10.0,124.0,12.0,138.0,Unhealthy for sensitive groups
2016-08-16,33.0,26.0,0.0,13.2,7.0,90.0,26.0,36.0,36.0,30.0,16.0,32.0,81.0,0.2,1003.0,33.0,10.0,95.0,11.0,138.0,Unhealthy for sensitive groups
2016-08-17,33.0,26.0,0.0,13.1,7.0,97.0,25.0,36.0,36.0,30.0,15.0,25.0,77.0,0.2,1003.0,33.0,10.0,109.0,10.0,138.0,Unhealthy for sensitive groups
2016-08-18,33.0,26.0,0.0,13.1,8.0,100.0,26.0,37.0,37.0,30.0,21.0,19.0,80.0,0.0,1003.0,33.0,10.0,136.0,15.0,138.0,Unhealthy for sensitive groups
2016-08-19,34.0,27.0,0.0,13.1,8.0,88.0,27.0,40.0,40.0,31.0,18.0,9.0,79.0,0.3,1003.0,34.0,10.0,148.0,13.0,150.0,Unhealthy for sensitive groups
2016-08-20,35.0,27.0,0.0,13.1,8.0,81.0,27.0,41.0,41.0,31.0,11.0,18.0,80.0,0.0,1004.0,35.0,9.0,110.0,8.0,170.0,Unhealthy
2016-08-21,33.0,26.0,0.0,13.1,8.0,74.0,26.0,37.0,37.0,30.0,14.0,14.0,81.0,0.0,1004.0,33.0,8.0,98.0,10.0,153.0,Unhealthy
2016-08-22,33.0,26.0,0.0,13.0,8.0,67.0,26.0,36.0,36.0,30.0,15.0,20.0,80.0,0.0,1007.0,33.0,8.0,64.0,11.0,150.0,Unhealthy for sensitive groups
2016-08-23,33.0,25.0,0.0,13.0,7.0,59.0,25.0,34.0,34.0,29.0,15.0,41.0,80.0,1.0,1006.0,33.0,8.0,39.0,10.0,162.0,Unhealthy
2016-08-24,33.0,23.0,0.0,13.0,7.0,52.0,24.0,35.0,35.0,30.0,12.0,5.0,75.0,0.0,1005.0,33.0,10.0,56.0,8.0,150.0,Unhealthy for sensitive groups
2016-08-25,33.0,23.0,0.0,13.0,7.0,45.0,25.0,34.0,34.0,29.0,10.0,30.0,81.0,0.4,1004.0,33.0,7.0,102.0,7.0,167.0,Unhealthy
2016-08-26,32.0,24.0,0.0,13.0,6.0,38.0,24.0,33.0,33.0,28.0,18.0,27.0,80.0,1.3,1007.0,32.0,8.0,80.0,13.0,138.0,Unhealthy for sensitive groups
2016-08-27,29.0,21.0,0.0,10.7,6.0,30.0,20.0,28.0,28.0,25.0,21.0,53.0,75.0,0.1,1009.0,29.0,10.0,327.0,15.0,162.0,Unhealthy
2016-08-28,29.0,19.0,0.0,12.9,7.0,23.0,17.0,26.0,26.0,25.0,26.0,11.0,65.0,0.0,1008.0,29.0,10.0,333.0,18.0,177.0,Unhealthy
2016-08-29,28.0,19.0,0.0,12.9,7.0,16.0,18.0,26.0,26.0,25.0,18.0,15.0,68.0,0.2,1009.0,28.0,10.0,324.0,12.0,183.0,Unhealthy
2016-08-30,27.0,19.0,0.0,12.9,6.0,8.0,16.0,25.0,25.0,24.0,23.0,9.0,65.0,0.0,1007.0,27.0,10.0,294.0,16.0,227.0,Very unhealthy
2016-08-31,31.0,21.0,0.0,12.9,7.0,5.0,17.0,27.0,27.0,26.0,17.0,11.0,62.0,0.0,1004.0,31.0,10.0,247.0,11.0,277.0,Very unhealthy
2016-09-01,31.0,22.0,0.0,12.9,7.0,0.0,20.0,30.0,30.0,28.0,15.0,14.0,63.0,0.0,1002.0,31.0,10.0,211.0,10.0,322.0,Hazardous
2016-09-02,33.0,20.0,0.0,12.9,7.0,0.0,22.0,31.0,31.0,28.0,12.0,9.0,74.0,0.0,1004.0,33.0,9.0,174.0,8.0,327.0,Hazardous
2016-09-03,33.0,19.0,0.0,12.8,7.0,6.0,21.0,30.0,30.0,28.0,12.0,8.0,72.0,0.0,1007.0,33.0,10.0,69.0,8.0,315.0,Hazardous
2016-09-04,30.0,20.0,0.0,11.9,6.0,14.0,21.0,28.0,28.0,26.0,14.0,55.0,76.0,0.0,1010.0,30.0,10.0,63.0,9.0,247.0,Very unhealthy
2016-09-05,28.0,23.0,0.0,11.9,6.0,21.0,22.0,28.0,28.0,26.0,12.0,62.0,79.0,0.0,1011.0,28.0,10.0,74.0,8.0,190.0,Unhealthy
2016-09-06,28.0,22.0,0.0,8.0,5.0,29.0,19.0,26.0,26.0,25.0,15.0,95.0,73.0,0.1,1010.0,28.0,10.0,29.0,10.0,273.0,Very unhealthy
2016-09-07,22.0,19.0,0.0,8.0,5.0,36.0,20.0,21.0,22.0,21.0,14.0,86.0,95.0,19.6,1009.0,22.0,5.0,101.0,9.0,263.0,Very unhealthy
2016-09-08,28.0,18.0,0.0,12.7,7.0,44.0,21.0,26.0,26.0,24.0,10.0,13.0,82.0,0.0,1010.0,28.0,8.0,202.0,6.0,325.0,Hazardous
2016-09-09,29.0,19.0,0.0,12.7,6.0,51.0,20.0,27.0,27.0,25.0,14.0,43.0,75.0,0.0,1011.0,29.0,10.0,128.0,9.0,315.0,Hazardous
2016-09-10,27.0,22.0,0.0,12.7,7.0,59.0,21.0,27.0,27.0,25.0,14.0,32.0,81.0,0.0,1011.0,27.0,10.0,127.0,9.0,315.0,Hazardous
2016-09-11,24.0,20.0,0.0,7.9,5.0,66.0,21.0,25.0,25.0,23.0,10.0,78.0,88.0,4.5,1014.0,24.0,9.0,103.0,6.0,309.0,Hazardous
2016-09-12,28.0,18.0,0.0,12.7,5.0,74.0,20.0,25.0,25.0,23.0,15.0,32.0,83.0,0.3,1016.0,28.0,10.0,47.0,11.0,217.0,Very unhealthy
2016-09-13,28.0,20.0,0.0,11.9,6.0,82.0,21.0,26.0,26.0,24.0,16.0,48.0,83.0,1.3,1017.0,28.0,10.0,60.0,11.0,170.0,Unhealthy
2016-09-14,24.0,22.0,0.0,7.9,5.0,89.0,22.0,25.0,25.0,23.0,20.0,91.0,92.0,2.5,1016.0,24.0,7.0,62.0,13.0,138.0,Unhealthy for sensitive groups
2016-09-15,25.0,23.0,0.0,7.9,5.0,97.0,23.0,26.0,26.0,24.0,26.0,97.0,96.0,14.1,1012.0,25.0,7.0,81.0,17.0,125.0,Unhealthy for sensitive groups
2016-09-16,27.0,22.0,0.0,6.1,6.0,100.0,23.0,27.0,27.0,24.0,32.0,80.0,93.0,0.0,1006.0,27.0,9.0,167.0,18.0,125.0,Unhealthy for sensitive groups
2016-09-17,27.0,21.0,0.0,6.1,5.0,88.0,22.0,26.0,26.0,24.0,22.0,82.0,90.0,0.2,1009.0,27.0,9.0,285.0,15.0,150.0,Unhealthy for sensitive groups
2016-09-18,26.0,21.0,0.0,7.5,5.0,81.0,20.0,26.0,26.0,23.0,29.0,71.0,83.0,0.2,1010.0,26.0,10.0,222.0,19.0,160.0,Unhealthy
2016-09-19,25.0,19.0,0.0,8.8,5.0,73.0,19.0,23.0,23.0,22.0,31.0,48.0,82.0,0.0,1012.0,25.0,10.0,300.0,20.0,125.0,Unhealthy for sensitive groups
2016-09-20,26.0,18.0,0.0,11.6,5.0,66.0,18.0,23.0,23.0,22.0,20.0,29.0,81.0,0.8,1017.0,26.0,10.0,215.0,13.0,125.0,Unhealthy for sensitive groups
2016-09-21,25.0,17.0,0.0,8.8,5.0,58.0,18.0,23.0,23.0,22.0,12.0,56.0,79.0,0.1,1019.0,25.0,10.0,58.0,8.0,125.0,Unhealthy for sensitive groups
2016-09-22,26.0,19.0,0.0,11.6,5.0,50.0,18.0,23.0,23.0,22.0,12.0,34.0,79.0,0.6,1018.0,26.0,10.0,101.0,7.0,125.0,Unhealthy for sensitive groups
2016-09-23,26.0,18.0,0.0,11.6,6.0,43.0,19.0,24.0,24.0,23.0,13.0,18.0,79.0,0.0,1016.0,26.0,10.0,107.0,9.0,137.0,Unhealthy for sensitive groups
2016-09-24,26.0,19.0,0.0,11.6,6.0,35.0,20.0,24.0,24.0,23.0,18.0,22.0,81.0,0.0,1014.0,26.0,10.0,112.0,12.0,193.0,Unhealthy
2016-09-25,28.0,19.0,0.0,11.6,6.0,28.0,21.0,26.0,26.0,24.0,15.0,18.0,83.0,0.0,1013.0,28.0,8.0,96.0,10.0,183.0,Unhealthy
2016-09-26,29.0,20.0,0.0,8.8,6.0,20.0,23.0,28.0,28.0,25.0,15.0,62.0,89.0,0.5,1012.0,29.0,5.0,84.0,10.0,112.0,Unhealthy for sensitive groups
2016-09-27,30.0,23.0,0.0,8.8,6.0,13.0,24.0,30.0,30.0,26.0,22.0,65.0,88.0,0.3,1011.0,30.0,7.0,73.0,15.0,112.0,Unhealthy for sensitive groups
2016-09-28,27.0,22.0,0.0,7.4,5.0,5.0,23.0,28.0,28.0,25.0,34.0,76.0,90.0,1.5,1011.0,27.0,10.0,54.0,21.0,138.0,Unhealthy for sensitive groups
2016-09-29,24.0,22.0,0.0,6.0,5.0,0.0,21.0,25.0,25.0,23.0,30.0,100.0,92.0,0.0,1012.0,24.0,9.0,78.0,19.0,162.0,Unhealthy
2016-09-30,28.0,22.0,0.0,7.4,6.0,0.0,23.0,28.0,28.0,25.0,11.0,75.0,89.0,0.0,1011.0,28.0,6.0,276.0,8.0,200.0,Unhealthy
2016-10-01,29.0,21.0,0.0,8.8,6.0,0.0,23.0,29.0,29.0,26.0,11.0,60.0,88.0,2.8,1014.0,29.0,6.0,195.0,7.0,293.0,Very unhealthy
2016-10-02,30.0,23.0,0.0,11.6,7.0,2.0,24.0,30.0,30.0,27.0,15.0,36.0,85.0,2.3,1012.0,30.0,8.0,202.0,11.0,162.0,Unhealthy
